date,home,away,actual,pred_poisson,pred_real,has_real,relo_h,relo_a,lambda_h,lambda_a,match_idx,se_real,se_poisson,min_elo
2025-12-11,Palestine,Saudi Arabia,0.0,0.43961086961937496,0.34158547908308745,True,1483.0,1597.0,1.1868364206023014,1.446770895144596,1945,0.11668063952042237,0.19325771668750308,1483.0
2025-12-12,Jordan,Iraq,1.0,0.5056305827850731,0.6007782458900109,True,1669.0,1598.0,1.4007683945426257,1.3759580662568411,1946,0.15937800895465656,0.24440112067742645,1598.0
2025-12-12,Algeria,United Arab Emirates,0.0,0.6534109763956403,0.7565805942950526,True,1735.0,1538.0,1.8873032229469413,1.169065076857775,1947,0.5724141956638551,0.426945904074304,1538.0
2025-12-15,Saudi Arabia,Jordan,0.0,0.48496963791023473,0.3950870979920432,True,1611.0,1685.0,1.3206824270334543,1.3859441693991998,1948,0.15609381499977437,0.23519554969478418,1611.0
2025-12-15,Morocco,United Arab Emirates,1.0,0.7477764459337505,0.836043425542047,True,1831.0,1548.0,2.0842319748189477,0.8960872948633437,1949,0.026881758307986277,0.0636167212258103,1548.0
2025-12-16,DR Congo,Zambia,1.0,0.6440158611029481,0.8835282880564392,True,1616.0,1364.0,1.4036655176213482,0.8197102115061844,1950,0.013565659683063796,0.12672470714627557,1364.0
2025-12-16,Egypt,Nigeria,1.0,0.5342877354930333,0.5896835031399501,True,1590.0,1627.0,1.254014147627853,1.1133270740419394,1951,0.16835962759550333,0.2168879133122069,1590.0
2025-12-17,Angola,Mozambique,1.0,0.6766458074543745,0.8328626902603795,True,1568.0,1389.0,1.5511036049372613,0.8097485469753164,1952,0.02793488030699784,0.10455793383683343,1389.0
2025-12-18,Jordan,Morocco,0.0,0.30538078429478743,0.3075366074204823,True,1701.0,1842.0,1.0294940820586467,1.939256185239175,1953,0.09457876490369983,0.0932574234164995,1701.0
2025-12-18,Tunisia,Botswana,1.0,0.7122306650237049,0.9190290491945513,True,1641.0,1319.0,1.716040126861076,0.7904922983284459,1954,0.006556294874338392,0.08281119015269914,1319.0
2025-12-21,Morocco,Comoros,1.0,0.8529067772337486,0.9684796873667971,True,1854.0,1359.0,2.608401265431298,0.6900835392494905,1955,0.0009935301084948486,0.02163641618376205,1359.0
2025-12-21,Peru,Bolivia,1.0,0.6020510034665127,0.6686949563073317,True,1698.0,1676.0,1.5054402321430849,1.0681068385261636,1956,0.10976303197620087,0.15836340384200945,1676.0
2025-12-22,Mali,Zambia,0.5,0.6687629804838804,0.8118599983337865,True,1612.0,1358.0,1.4883108182717386,0.7921921352215359,1957,0.09725665856074933,0.028480943581802594,1358.0
2025-12-22,South Africa,Angola,1.0,0.5528497620362971,0.4327711556570478,True,1530.0,1577.0,1.3259589123148845,1.106300070592864,1958,0.32174856185464107,0.19994333531099612,1530.0
2025-12-22,Egypt,Zimbabwe,1.0,0.6456849895666285,0.8047246934992595,True,1598.0,1352.0,1.5192062283492171,0.9056478249312857,1959,0.03813244532895816,0.1255391266184002,1352.0
2025-12-23,DR Congo,Benin,1.0,0.6131477507159444,0.7469129214289432,True,1622.0,1434.0,1.324363657366564,0.8708643317213468,1960,0.0640530693396323,0.1496546627761331,1434.0
2025-12-23,Senegal,Botswana,1.0,0.785185052510523,0.9428591346675568,True,1804.0,1317.0,2.0582103116509174,0.709949651973309,1961,0.003265078490940412,0.04614546166490678,1317.0
